StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,BOT_Answer,BASE_1T_Reliable,BASE_1T_Competent,BASE_1T_Ethical,BASE_1T_Transparent,BASE_1T_Benevolent,BASE_1T_Dependable,BASE_1T_Skilled,BASE_1T_Principled,BASE_1T_Genuine,BASE_1T_Kind,BASE_1T_Consistent,BASE_1T_Capable,BASE_1T_Moral,BASE_1T_Authentic,BASE_1T_Considerate,BASE_ATTENTION_1,PUSH_RATE_T_Reliable,PUSH_RATE_T_Competent,PUSH_RATE_T_Ethical,PUSH_RATE_T_Transparent,PUSH_RATE_T_Benevolent,PUSH_RATE_T_Dependable,PUSH_RATE_T_Skilled,PUSH_RATE_T_Principled,PUSH_RATE_T_Genuine,PUSH_RATE_T_Kind,PUSH_RATE_T_Consistent,PUSH_RATE_T_Capable,PUSH_RATE_T_Moral,PUSH_RATE_T_Authentic,PUSH_RATE_T_Considerate,PUSH_ATTENTION_1,PUSH_ATTENTION_2,PUSH_ATTENTION_3,PUSH_ATTENTION_4,PUSH_ATTENTION_5,BASE_2B_Reliable,BASE_2B_Competent,BASE_2B_Ethical,BASE_2B_Transparent,BASE_2B_Benevolent,BASE_2B_Dependable,BASE_2B_Skilled,BASE_2B_Principled,BASE_2B_Genuine,BASE_2B_Kind,BASE_2B_Consistent,BASE_2B_Capable,BASE_2B_Moral,BASE_2B_Authentic,BASE_2B_Considerate,BASE_3B_Reliable,BASE_3B_Competent,BASE_3B_Ethical,BASE_3B_Transparent,BASE_3B_Benevolent,BASE_3B_Dependable,BASE_3B_Skilled,BASE_3B_Principled,BASE_3B_Genuine,BASE_3B_Kind,BASE_3B_Consistent,BASE_3B_Capable,BASE_3B_Moral,BASE_3B_Authentic,BASE_3B_Considerate,BASE_4B_Reliable,BASE_4B_Competent,BASE_4B_Ethical,BASE_4B_Transparent,BASE_4B_Benevolent,BASE_4B_Dependable,BASE_4B_Skilled,BASE_4B_Principled,BASE_4B_Genuine,BASE_4B_Kind,BASE_4B_Consistent,BASE_4B_Capable,BASE_4B_Moral,BASE_4B_Authentic,BASE_4B_Considerate,BASE_5B_Reliable,BASE_5B_Competent,BASE_5B_Ethical,BASE_5B_Transparent,BASE_5B_Benevolent,BASE_5B_Dependable,BASE_5B_Skilled,BASE_5B_Principled,BASE_5B_Genuine,BASE_5B_Kind,BASE_5B_Consistent,BASE_5B_Capable,BASE_5B_Moral,BASE_5B_Authentic,BASE_5B_Considerate,BASE_ATTENTION_2,BASE_ATTENTION_3,BASE_ATTENTION_4,BASE_ATTENTION_5,PUSH_RATE_B_Reliable,PUSH_RATE_B_Competent,PUSH_RATE_B_Ethical,PUSH_RATE_B_Transparent,PUSH_RATE_B_Benevolent,PUSH_RATE_B_Dependable,PUSH_RATE_B_Skilled,PUSH_RATE_B_Principled,PUSH_RATE_B_Genuine,PUSH_RATE_B_Kind,PUSH_RATE_B_Consistent,PUSH_RATE_B_Capable,PUSH_RATE_B_Moral,PUSH_RATE_B_Authentic,PUSH_RATE_B_Considerate,BASE_2R_Reliable,BASE_2R_Competent,BASE_2R_Ethical,BASE_2R_Transparent,BASE_2R_Benevlont,BASE_2R_Dependable,BASE_2R_Skilled,BASE_2R_Principled,BASE_2R_Genuine,BASE_2R_Kind,BASE_2R_Consistent,BASE_2R_Capable,BASE_2R_Moral,BASE_2R_Authentic,BASE_2R_Considerate,BASE_3R_Reliable,BASE_3R_Competent,BASE_3R_Ethical,BASE_3R_Transparent,BASE_3R_Benevolent,BASE_3R_Dependable,BASE_3R_Skilled,BASE_3R_Principled,BASE_3R_Genuine,BASE_3R_Kind,BASE_3R_Consistent,BASE_3R_Capable,BASE_3R_Moral,BASE_3R_Authentic,BASE_3R_Considerate,BASE_4R_Reliable,BASE_4R_Competent,BASE_4R_Ethical,BASE_4R_Transparent,BASE_4R_Benevolent,BASE_4R_Dependable,BASE_4R_Skilled,BASE_4R_Principled,BASE_4R_Genuine,BASE_4R_Kind,BASE_4R_Consistent,BASE_4R_Capable,BASE_4R_Moral,BASE_4R_Authentic,BASE_4R_Considerate,BASE_5R_Reliable,BASE_5R_Competent,BASE_5R_Ethical,BASE_5R_Transparent,BASE_5R_Benevolent,BASE_5R_Dependable,BASE_5R_Skilled,BASE_5R_Principled,BASE_5R_Genuine,BASE_5R_Kind,BASE_5R_Consistent,BASE_5R_Capable,BASE_5R_Moral,BASE_5R_Authentic,BASE_5R_Considerate,PUSH_R_RATE_Reliable,PUSH_RATE_R_Competent,PUSH_RATE_R_Ethical,PUSH_RATE_R_Transparent,PUSH_RATE_R_Benevolent,PUSH_RATE_R_Dependable,PUSH_RATE_R_Skilled,PUSH_RATE_R_Principled,PUSH_RATE_R_Genuine,PUSH_RATE_R_Kind,PUSH_RATE_R_Consistent,PUSH_RATE_R_Capable,PUSH_RATE_R_Moral,PUSH_RATE_R_Authentic,PUSH_RATE_R_Considerate,BASE_2E_Reliable,BASE_2E_Competent,BASE_2E_Ethical,BASE_2E_Transparent,BASE_2E_Benevolent,BASE_2E_Dependable,BASE_2E_Skilled,BASE_2E_Principled,BASE_2E_Genuine,BASE_2E_Kind,BASE_2E_Consistent,BASE_2E_Capable,BASE_2E_Moral,BASE_2E_Authentic,BASE_2E_Considerate,BASE_3E_Reliable,BASE_3E_Competent,BASE_3E_Ethical,BASE_3E_Transparent,BASE_3E_Benevolent,BASE_3E_Dependable,BASE_3E_Skilled,BASE_3E_Principled,BASE_3E_Genuine,BASE_3E_Kind,BASE_3E_Consistent,BASE_3E_Capable,BASE_3E_Moral,BASE_3E_Authentic,BASE_3E_Considerate,BASE_4E_Reliable,BASE_4E_Competent,BASE_4E_Ethical,BASE_4E_Transparent,BASE_4E_Benevolent,BASE_4E_Dependable,BASE_4E_Skilled,BASE_4E_Principled,BASE_4E_Genuine,BASE_4E_Kind,BASE_4E_Consistent,BASE_4E_Capable,BASE_4E_Moral,BASE_4E_Authentic,BASE_4E_Considerate,BASE_5E_Reliable,BASE_5E_Competent,BASE_5E_Ethical,BASE_5E_Transparent,BASE_5E_Benevolent,BASE_5E_Dependable,BASE_5E_Skilled,BASE_5E_Principled,BASE_5E_Genuine,BASE_5E_Kind,BASE_5E_Consistent,BASE_5E_Capable,BASE_5E_Moral,BASE_5E_Authentic,BASE_5E_Considerate,PUSH_RATE_E_Reliable,PUSH_RATE_E_Competent,PUSH_RATE_E_Ethical,PUSH_RATE_E_Transparent,PUSH_RATE_E_Benevolent,PUSH_RATE_E_Dependable,PUSH_RATE_E_Skilled,PUSH_RATE_E_Principled,PUSH_RATE_E_Genuine,PUSH_RATE_E_Kind,PUSH_RATE_E_Consistent,PUSH_RATE_E_Capable,PUSH_RATE_E_Moral,PUSH_RATE_E_Authentic,PUSH_RATE_E_Considerate,BASE_2C_Reliable,BASE_2C_Competent,BASE_2C_Ethical,BASE_2C_Transparent,BASE_2C_Benevolent,BASE_2C_Dependable,BASE_2C_Skilled,BASE_2C_Principled,BASE_2C_Genuine,BASE_2C_Kind,BASE_2C_Consistent,BASE_2C_Capable,BASE_2C_Moral,BASE_2C_Authentic,BASE_2C_Considerate,BASE_3C_Reliable,BASE_3C_Competent,BASE_3C_Ethical,BASE_3C_Transparent,BASE_3C_Benevolent,BASE_3C_Dependable,BASE_3C_Skilled,BASE_3C_Principled,BASE_3C_Genuine,BASE_3C_Kind,BASE_3C_Consistent,BASE_3C_Capable,BASE_3C_Moral,BASE_3C_Authentic,BASE_3C_Considerate,BASE_4C_Reliable,BASE_4C_Competent,BASE_4C_Ethical,BASE_4C_Transparent,BASE_4C_Benevolent,BASE_4C_Dependable,BASE_4C_Skilled,BASE_4C_Principled,BASE_4C_Genuine,BASE_4C_Kind,BASE_4C_Consistent,BASE_4C_Capable,BASE_4C_Moral,BASE_4C_Authentic,BASE_4C_Considerate,BASE_5C_Reliable,BASE_5C_Competent,BASE_5C_Ethical,BASE_5C_Transparent,BASE_5C_Benevolent,BASE_5C_Dependable,BASE_5C_Skilled,BASE_5C_Principled,BASE_5C_Genuine,BASE_5C_Kind,BASE_5C_Consistent,BASE_5C_Capable,BASE_5C_Moral,BASE_5C_Authentic,BASE_5C_Considerate,PUSH_RATE_C_Reliable,PUSH_RATE_C_Competent,PUSH_RATE_C_Ethical,PUSH_RATE_C_Transparent,PUSH_RATE_C_Benevolent,PUSH_RATE_C_Dependable,PUSH_RATE_C_Skilled,PUSH_RATE_C_Principled,PUSH_RATE_C_Genuine,PUSH_RATE_C_Kind,PUSH_RATE_C_Consistent,PUSH_RATE_C_Capable,PUSH_RATE_C_Moral,PUSH_RATE_C_Authentic,PUSH_RATE_C_Considerate,Knowledge,Experience,exclude,COMMENTS,ParticipantID,Prolific,Agent,Agent_plural,Push_Direction,T,Scenario1,T_Scenario,PushText,B,Scenario2,B_Scenario,Scenario3,Scenario4,Scenario5,R,R_Scenario,E,E_Scenario,C,C_Scenario,FL_621_DO,FL_7_DO,FL_239_DO,FL_419_DO,FL_175_DO,FL_192_DO,FL_221_DO,FL_685_DO,FL_977_DO,FL_745_DO,FL_749_DO,FL_806_DO,FL_863_DO,FL_920_DO
5/7/25 11:32,5/7/25 11:43,IP Address,100,665,TRUE,5/7/25 11:43,R_6OiDuSnGskVXVgD,anonymous,EN,1,I would expect a fire crew to come to the building to put out a fire!,6,6,-1,7,6,6,6,-1,6,-1,6,6,-1,-1,6,1,5,5,-1,5,5,5,5,-1,5,5,5,5,-1,-1,5,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,-1,6,6,6,6,-1,6,6,6,6,-1,6,6,1,1,1,1,6,6,-1,6,-1,6,6,-1,6,6,6,6,-1,6,6,6,6,-1,6,-1,6,6,-1,6,6,6,6,-1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,-1,5,-1,5,5,-1,5,5,5,5,-1,5,5,,,,,,,,,,,,,,,,4,4,-1,4,-1,4,4,-1,4,-1,3,4,-1,-1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-1,4,-1,4,4,-1,4,4,4,4,-1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,-1,6,-1,6,6,6,6,6,6,6,-1,6,6,,,,,,,,,,,,,,,,4,4,-1,4,-1,4,4,-1,4,4,4,4,-1,4,4,5,6,N,,733293,60e845f301f5a5901200baf4,dog,dogs,DOWN,USED,USED,1,"<p></p><p>A new rule says that the dog should not approach children who are very young. Now the dog still provides comfort to the children most of the time, but also continues to approach very young children in the hospital.</p><div><br></div>",USED,USED,5,USED,USED,USED,USED,2,USED,3,USED,4,FL_622,FL_424,,,,,,,FL_978,FL_974|FL_746|FL_803|FL_860|FL_917,FL_762,FL_810,FL_870,FL_930
5/7/25 11:30,5/7/25 11:43,IP Address,100,743,TRUE,5/7/25 11:43,R_6Y3511QFKdXyV9p,anonymous,EN,1,Maybe the building was on fire as it was getting hot and a man was trying to escape from a building. I would expect the fire brigade to come and investigate and put the fire out. ,5,5,4,5,1,5,6,5,-1,-1,5,5,4,5,-1,1,5,6,3,5,1,5,6,5,-1,-1,5,5,4,5,-1,1,1,0,1,1,5,6,5,5,0,6,6,5,-1,6,6,6,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,6,5,5,0,6,6,5,-1,6,6,6,4,5,6,,,,,,,,,,,,,,,,5,5,4,5,0,5,6,5,-1,-1,5,5,4,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,0,6,7,5,-1,-1,6,6,4,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,0,6,6,6,-1,-1,6,6,4,5,-1,6,6,5,6,0,6,6,6,-1,-1,6,5,4,5,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,5,0,5,5,5,-1,-1,6,6,4,5,-1,,,,,,,,,,,,,,,,5,6,5,5,0,5,6,5,-1,-1,5,6,5,5,-1,2,1,N,Nice study thank you,156407,675230b036aa5c694a8c4dd5,robot,robots,UP,USED,USED,1,"<p></p><p></p><p>Now the robot correctly locates the explosives even more often, about 95% of the time.</p>",USED,USED,2,USED,USED,USED,USED,3,USED,5,USED,4,FL_623,FL_17,FL_240,FL_423|FL_682|FL_422|FL_420|FL_421,FL_183,FL_199,FL_656,FL_695,,,,,,
5/7/25 11:31,5/7/25 11:43,IP Address,100,751,TRUE,5/7/25 11:43,R_3lB1AVNlZEw3jJf,anonymous,EN,1,a fire engine/firefighters as there may be a fire in the building,6,6,6,6,-1,6,6,6,6,4,7,7,6,6,4,1,6,6,6,3,-1,4,4,6,5,4,5,5,5,5,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,3,3,0,3,7,4,7,5,7,7,7,7,5,7,7,,,,,,,,,,,,,,,,6,6,7,7,-1,6,6,-1,-1,-1,6,6,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7,6,-1,4,4,6,-1,-1,3,4,-1,-1,-1,6,6,7,6,7,7,6,7,7,7,6,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,6,5,6,4,5,6,2,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,4,0,1,5,3,7,1,7,7,7,7,4,7,7,,,N,Thank your for the opportunity!,440731,5883d68d300c0b000113db56,person,people,DOWN,USED,USED,1,"<p></p><p>A new rule says that the person should not approach children who are very young. Now the person still provides comfort to the children most of the time, but also continues to approach very young children in the hospital.</p><div><br></div>",USED,USED,,USED,USED,,USED,3,USED,2,USED,4,FL_624,FL_424,,,,,,,FL_978,FL_974|FL_860|FL_803|FL_917|FL_746,,FL_813,FL_867,FL_930
5/7/25 11:30,5/7/25 11:44,IP Address,100,819,TRUE,5/7/25 11:44,R_34aLLgVqyWxJHwZ,anonymous,EN,1,"I would expect the fire department to come to the building now, because the man was running and the building was described as ""getting very hot"", indicating that it is highly likely the building in question is on fire.",7,7,6,6,5,6,7,6,6,6,6,7,6,6,6,1,7,7,6,7,6,7,7,7,7,6,7,7,6,7,6,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,6,6,6,5,6,5,6,5,5,6,6,6,,,,,,,,,,,,,,,,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,6,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,6,5,6,6,5,6,5,4,4,5,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,5,7,6,7,5,5,7,5,7,6,7,,,,,,,,,,,,,,,,6,6,4,4,5,6,5,5,4,4,5,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,5,5,5,6,6,6,5,5,6,6,5,6,7,,,N,"The study made me think deeply about how I view improvements of individuals and the impact that it has on how competant and kind that I find them to be, given limited information about them. The study was formatted very well and everything ran very smoothly from start to finish.",148632,5f2f03deec679e2cf4a992e6,person,people,UP,USED,USED,1,"<p></p><p>Now the person correctly identifies skin diseases more often, in about  95% of the cases.</p>",USED,USED,4,USED,USED,USED,USED,5,USED,2,USED,3,FL_624,FL_17,FL_240,FL_423|FL_420|FL_422|FL_682|FL_421,FL_189,FL_644,FL_225,FL_692,,,,,,
5/7/25 11:33,5/7/25 11:44,IP Address,100,693,TRUE,5/7/25 11:44,R_3LzlzPcNKlnCuei,anonymous,EN,0.899999976,a man can running down the stairs to escape the buidling that was on fire and getting too hot,5,5,4,4,4,4,3,3,4,4,3,4,3,4,4,1,5,5,5,4,4,5,4,4,4,5,4,5,4,4,5,0,0,0,1,1,,,,,,,,,,,,,,,,6,5,6,5,6,6,6,6,6,5,6,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,6,5,6,5,6,5,6,7,6,7,6,7,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,3,2,3,3,3,4,4,4,4,4,4,4,6,6,6,6,6,6,7,6,7,7,7,7,6,7,7,6,6,6,7,6,7,7,6,6,7,7,7,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6,7,7,6,7,6,7,6,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,6,7,6,5,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,,,N,,932394,59bc25620ac77f0001f05574,person,people,UP,USED,USED,1,"<p></p><p>Now the person follows the explosive detection protocols, and also stays at the location until everyone is safe.</p>",USED,USED,3,USED,USED,USED,USED,5,USED,2,USED,4,FL_624,FL_17,FL_240,FL_423|FL_421|FL_682|FL_422|FL_420,FL_186,FL_644,FL_225,FL_695,,,,,,
5/7/25 11:32,5/7/25 11:45,IP Address,100,767,TRUE,5/7/25 11:45,R_6LcgfREcaxGWKeF,anonymous,EN,1,A fire engine and firefighters,6,6,4,-1,-1,6,6,-1,-1,-1,6,6,4,-1,1,1,5,6,2,2,-1,6,5,-1,6,-1,5,5,4,-1,3,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,-1,0,6,7,-1,7,7,5,7,4,-1,6,,,,,,,,,,,,,,,,1,1,1,1,6,6,2,-1,3,4,5,-1,4,3,5,4,3,-1,2,5,5,6,-1,0,5,6,-1,4,4,5,5,4,-1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,-1,-1,3,3,-1,3,0,2,1,0,-1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,-1,-1,7,7,-1,-1,-1,7,7,-1,-1,-1,5,5,2,-1,-1,5,5,-1,-1,-1,4,5,2,-1,2,,,,,,,,,,,,,,,,6,6,-1,-1,-1,6,7,-1,-1,-1,6,7,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,-1,-1,-1,6,6,-1,-1,-1,7,7,-1,-1,-1,7,0,N,no,877008,59e138cfc0d35a0001294e36,robot,robots,DOWN,USED,USED,1,"<p></p><p>Now the robot still correctly identifies skin diseases for most patients, but does not take extra steps to prevent discriminating against patients with dark skin.
 </p>",USED,USED,4,USED,USED,USED,USED,2,USED,5,USED,3,FL_623,FL_424,,,,,,,FL_978,FL_974|FL_917|FL_746|FL_803|FL_860,FL_759,FL_810,FL_876,FL_927
5/7/25 11:32,5/7/25 11:45,IP Address,100,764,TRUE,5/7/25 11:45,R_5avHOguvkSoUjQJ,anonymous,EN,0.899999976,"firefighters ,to quench the fire",7,7,6,7,6,6,7,7,7,-1,7,7,-1,7,-1,1,7,7,7,7,-1,-1,7,7,7,-1,7,7,7,7,-1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,6,7,7,7,7,-1,7,7,-1,7,-1,1,1,1,1,7,7,7,7,-1,7,7,7,7,-1,7,7,-1,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,7,7,7,7,7,-1,7,7,7,-1,7,7,-1,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,-1,7,7,7,-1,7,-1,6,5,N,null,732568,67e9a601c1917b831419cf77,robot,robots,UP,USED,USED,1,"<p></p><p></p><p>Now the robot still provides emotional support to most of the older adults, and also works to avoid spending unequal amounts of time with anyone.</p>",USED,USED,5,USED,USED,USED,USED,4,USED,2,USED,3,FL_623,FL_17,FL_240,FL_423|FL_682|FL_421|FL_420|FL_422,FL_634,FL_202,FL_225,FL_692,,,,,,
5/7/25 11:33,5/7/25 11:46,IP Address,100,752,TRUE,5/7/25 11:46,R_7Hp1rYCSC14CiP9,anonymous,EN,0.899999976,The fire service so that they help to off the fire,7,6,6,7,5,6,4,5,6,7,5,4,5,6,5,1,5,6,7,6,5,6,7,6,5,4,6,7,7,6,4,0,0,0,0,0,,,,,,,,,,,,,,,,5,6,7,6,4,5,6,6,7,4,5,6,5,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,7,6,5,6,7,6,4,5,6,7,6,4,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,4,5,6,7,6,4,5,6,5,6,5,6,6,5,6,5,6,7,7,6,5,6,5,7,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,5,4,5,6,7,6,5,4,5,7,6,5,,,,,,,,,,,,,,,,5,7,6,4,5,6,6,4,5,6,7,6,4,5,6,6,4,5,7,6,5,6,7,6,5,6,7,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,6,5,6,7,5,6,4,5,7,6,5,6,,,N,No comment ,672766,67e406244bfad9999a051c1e,person,people,UP,USED,USED,1,"<p></p><p>Now the person follows the explosive detection protocols, and also stays at the location until everyone is safe.</p>",USED,USED,3,USED,USED,USED,USED,5,USED,4,USED,2,FL_624,FL_17,FL_240,FL_423|FL_422|FL_421|FL_682|FL_420,FL_186,FL_644,FL_231,FL_689,,,,,,
5/7/25 11:34,5/7/25 11:46,IP Address,100,727,TRUE,5/7/25 11:46,R_5s1DusG42OthvRE,anonymous,EN,1,"A firefighter, because they are trained to handle emergencies like fires or overheated buildings, and would work to ensure everyone's safety and put out any potential fires.",4,-1,-1,4,3,7,7,7,7,7,4,7,7,2,5,1,7,6,7,7,4,6,7,7,7,7,4,7,4,6,4,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,4,-1,-1,4,7,7,7,7,-1,7,7,-1,-1,,,,,,,,,,,,,,,,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,3,7,7,7,7,7,7,6,-1,7,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,4,3,2,7,3,4,7,7,4,7,4,7,5,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,-1,7,7,7,7,7,7,7,7,7,7,7,7,N,,28243,66572cbfe634272a5ca59126,robot,robots,UP,USED,USED,1,<p></p><p>Now the robot provides comfort to children for the standard amount of time and also stays longer with them until they are no longer in distress.</p>,USED,USED,4,USED,USED,USED,USED,2,USED,3,USED,5,FL_623,FL_17,FL_240,FL_423|FL_422|FL_682|FL_421|FL_420,FL_189,FL_196,FL_228,FL_698,,,,,,
5/7/25 11:34,5/7/25 11:46,IP Address,100,720,TRUE,5/7/25 11:46,R_71RVyMXG7unoBue,anonymous,EN,0.899999976,A man because the building was very hot,6,7,6,7,6,-1,7,6,6,5,5,5,6,6,5,1,5,4,6,5,6,4,5,6,6,6,5,6,5,5,5,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,7,6,6,7,6,7,6,7,6,7,6,6,,1,1,1,6,4,5,6,6,7,5,6,6,7,6,7,6,7,6,,,,,,,,,,,,,,,,7,6,7,5,6,6,5,4,6,4,4,5,3,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,6,3,5,3,4,5,5,3,4,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,5,6,5,5,5,6,5,6,6,6,5,6,,,,,,,,,,,,,,,,6,6,5,7,6,5,6,6,6,7,7,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-1,5,6,6,5,7,5,6,7,5,6,6,7,6,4,5,5,5,6,3,3,5,6,3,5,5,4,3,5,5,5,N,,457540,67ab872adbfd4c2bdd5e2f92,robot,robots,DOWN,USED,USED,1,"<p></p><p>Now the robot correctly searches for the explosives less often, only about 75% of the time.</p>",USED,,5,USED,USED,USED,USED,3,USED,4,USED,5,FL_623,FL_424,,,,,,,FL_978,FL_974|FL_917|FL_746|FL_860|FL_803,FL_762,FL_813,FL_873,FL_933
5/7/25 11:34,5/7/25 11:47,IP Address,100,755,TRUE,5/7/25 11:47,R_34iLvJyLz4DcLcy,anonymous,EN,1,"Fire service, building probably on fire.",3,2,-1,-1,-1,5,2,-1,-1,-1,5,4,-1,-1,-1,1,1,2,-1,-1,-1,1,1,1,-1,-1,0,2,-1,-1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,4,5,3,-1,5,3,6,2,-1,5,2,5,-1,-1,4,5,6,4,-1,5,5,6,-1,-1,5,3,6,-1,-1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,-1,4,3,5,3,-1,5,1,5,3,-1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,-1,-1,6,5,5,-1,-1,5,4,6,-1,-1,6,,,,,,,,,,,,,,,,5,5,2,-1,5,4,5,3,-1,6,3,6,4,-1,6,,,,,,,,,,,,,,,,5,4,-1,-1,-1,5,5,-1,-1,-1,4,5,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-1,-1,-1,3,4,-1,-1,-1,3,4,-1,-1,-1,,,N,,563588,5ae0c7d4e0feeb0001caff2b,person,people,DOWN,USED,USED,1,"<p></p><p></p><p>Now the person provides emotional support to the older adults less often, only about 75% of the time.</p>",USED,USED,,USED,USED,,USED,2,USED,4,USED,3,FL_624,FL_424,,,,,,,FL_978,FL_974|FL_917|FL_860|FL_803|FL_746,,FL_810,FL_873,FL_927
